graph_id,gt_num_nodes,gt_num_edges,gt_density,gt_avg_clustering,gt_transitivity,gt_degree_mean,gt_degree_std,gt_in_degree_mean,gt_in_degree_std,gt_out_degree_mean,gt_out_degree_std,gt_betweenness_mean,gt_betweenness_std,gt_closeness_mean,gt_closeness_std,gt_local_clustering_mean,gt_local_clustering_std,gt_num_weakly_connected_components,gt_largest_weakly_connected_component_size,gt_num_strongly_connected_components,gt_largest_strongly_connected_component_size,gt_diameter_lcc,gt_calculated_diameter_on_lcc,gt_num_communities_louvain,gt_num_communities_lpa,pred_num_nodes,pred_num_edges,pred_density,pred_avg_clustering,pred_transitivity,pred_degree_mean,pred_degree_std,pred_in_degree_mean,pred_in_degree_std,pred_out_degree_mean,pred_out_degree_std,pred_betweenness_mean,pred_betweenness_std,pred_closeness_mean,pred_closeness_std,pred_local_clustering_mean,pred_local_clustering_std,pred_num_weakly_connected_components,pred_largest_weakly_connected_component_size,pred_num_strongly_connected_components,pred_largest_strongly_connected_component_size,pred_diameter_lcc,pred_calculated_diameter_on_lcc,pred_num_communities_louvain,pred_num_communities_lpa,diff_num_nodes,diff_num_edges,diff_density,diff_avg_clustering,diff_transitivity,diff_diameter_lcc,diff_degree_mean,diff_in_degree_mean,diff_out_degree_mean,diff_betweenness_mean,diff_closeness_mean,diff_local_clustering_mean,diff_num_communities_louvain,diff_num_communities_lpa,ks_degree_pvalue,ks_in_degree_pvalue,ks_out_degree_pvalue,ks_betweenness_pvalue,ks_closeness_pvalue,ks_local_clustering_pvalue,diff_num_wcc,diff_largest_wcc_size,diff_num_scc,diff_largest_scc_size,nmi_louvain,ari_louvain,nmi_lpa,ari_lpa,edge_jaccard
tensor(901),7,9,0.21428571428571427,0.1349206349206349,0.25,2.5714285714285716,1.3997084244475304,1.2857142857142858,1.1605769149479943,1.2857142857142858,0.8806305718527109,0.04285714285714286,0.06834619092574916,0.2746031746031746,0.23583049884917928,0.1349206349206349,0.16495721976846453,1,7,6,2,-1,True,0,-1,7,7,0.16666666666666666,0.0,0.0,2.0,0.9258200997725514,1.0,0.9258200997725514,1.0,0.0,0.1619047619047619,0.13850513878332368,0.27414208598419126,0.21215437027668338,0.0,0.0,1,7,4,4,-1,True,0,-1,0,-2,-0.047619047619047616,-0.1349206349206349,-0.25,0,-0.5714285714285716,-0.2857142857142858,-0.2857142857142858,0.11904761904761905,-0.00046108861898336295,-0.1349206349206349,0,0,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.5751748251748252,0.9999609537692629,0.21212121212121213,0,0,-2,2,,,,,0.45454545454545453
tensor(59),7,7,0.16666666666666666,0.2857142857142857,0.5,2.0,1.0690449676496976,1.0,0.7559289460184544,1.0,0.7559289460184544,0.0047619047619047615,0.011664236870396087,0.17460317460317462,0.1274791936841985,0.2857142857142857,0.36421567954234174,3,3,5,2,-1,True,0,-1,7,7,0.16666666666666666,0.2095238095238095,0.5,2.0,1.5118578920369088,1.0,1.0690449676496976,1.0,0.9258200997725514,0.02380952380952381,0.03868589716493314,0.18928571428571428,0.19440151777539877,0.20952380952380953,0.2106032798809141,3,5,6,2,-1,True,0,-1,0,0,0.0,-0.0761904761904762,0.0,0,0.0,0.0,0.0,0.01904761904761905,0.014682539682539658,-0.07619047619047617,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9999609537692629,0,2,1,0,,,,,0.5555555555555556
tensor(328),7,11,0.2619047619047619,0.1976190476190476,0.4,3.142857142857143,1.4568627181693672,1.5714285714285714,1.2936264483053452,1.5714285714285714,0.7284313590846835,0.15238095238095237,0.11353922873872727,0.36635423400129286,0.25650877237380476,0.1976190476190476,0.14971628497392847,1,7,3,5,-1,True,0,-1,7,11,0.2619047619047619,0.2869352869352869,0.4166666666666667,3.142857142857143,1.9587584572574412,1.5714285714285714,1.178030178747903,1.5714285714285714,0.9035079029052513,0.07619047619047618,0.08109231602822096,0.3729901051329623,0.2451764465774763,0.2869352869352869,0.20198069248534495,2,6,3,5,-1,True,0,-1,0,0,0.0,0.0893162393162393,0.016666666666666663,0,0.0,0.0,0.0,-0.07619047619047618,0.0066358711316694685,0.0893162393162393,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.5751748251748252,0.5751748251748252,0.5751748251748252,1,-1,0,0,,,,,0.5714285714285714
tensor(96),7,9,0.21428571428571427,0.1349206349206349,0.2,2.5714285714285716,1.178030178747903,1.2857142857142858,1.0301575072754257,1.2857142857142858,1.0301575072754257,0.042857142857142864,0.07284313590846836,0.2615646258503402,0.1938912753228076,0.1349206349206349,0.1874763779526622,1,7,6,2,-1,True,0,-1,7,8,0.19047619047619047,0.19047619047619047,0.25,2.2857142857142856,0.6998542122237652,1.1428571428571428,1.1248582677159729,1.1428571428571428,0.989743318610787,0.0047619047619047615,0.011664236870396087,0.1952380952380952,0.19552823969188388,0.19047619047619047,0.18747637795266214,1,7,7,1,-1,True,0,-1,0,-1,-0.023809523809523808,0.05555555555555555,0.04999999999999999,0,-0.28571428571428603,-0.14285714285714302,-0.14285714285714302,-0.038095238095238106,-0.06632653061224497,0.05555555555555555,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0,0,1,-1,,,,,0.5454545454545454
tensor(312),7,5,0.11904761904761904,0.0,0.0,1.4285714285714286,1.0497813183356477,0.7142857142857143,0.6998542122237651,0.7142857142857143,0.6998542122237652,0.019047619047619046,0.030116930096841705,0.13378684807256233,0.13350791476692633,0.0,0.0,3,5,6,2,-1,True,0,-1,7,5,0.11904761904761904,0.0,0.0,1.4285714285714286,1.049781318335648,0.7142857142857143,0.6998542122237652,0.7142857142857143,0.6998542122237652,0.028571428571428574,0.03749527559053243,0.15476190476190474,0.1556243773899014,0.0,0.0,3,5,7,1,-1,True,0,-1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009523809523809528,0.02097505668934241,0.0,0,0,1.0,1.0,1.0,0.9999609537692629,0.9999609537692629,1.0,0,0,1,-1,,,,,0.25
tensor(974),7,7,0.16666666666666666,0.0,0.0,2.0,0.9258200997725514,1.0,0.9258200997725514,1.0,0.9258200997725514,0.019047619047619046,0.046656947481584346,0.20158730158730157,0.1794001932197579,0.0,0.0,1,7,7,1,-1,True,0,-1,7,9,0.21428571428571427,0.0,0.0,2.5714285714285716,1.5907898179514348,1.2857142857142858,1.2777531299998799,1.2857142857142858,0.6998542122237652,0.06190476190476191,0.10301575072754256,0.3095238095238095,0.23776432030071815,0.0,0.0,1,7,5,2,-1,True,0,-1,0,2,0.047619047619047616,0.0,0.0,0,0.5714285714285716,0.2857142857142858,0.2857142857142858,0.04285714285714286,0.10793650793650791,0.0,0,0,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9627039627039629,1.0,0,0,-2,1,,,,,0.45454545454545453
tensor(299),7,6,0.14285714285714285,0.0,0.0,1.7142857142857142,0.6998542122237652,0.8571428571428571,0.989743318610787,0.8571428571428571,0.6388765649999398,0.009523809523809523,0.023328473740792173,0.1587301587301587,0.18646571626144015,0.0,0.0,1,7,7,1,-1,True,0,-1,7,7,0.16666666666666666,0.0,0.0,2.0,1.1952286093343936,1.0,0.9258200997725514,1.0,0.7559289460184544,0.05238095238095238,0.07095078297976828,0.21428571428571427,0.18690855319175692,0.0,0.0,2,6,6,2,-1,True,0,-1,0,1,0.023809523809523808,0.0,0.0,0,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.04285714285714286,0.05555555555555558,0.0,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,1.0,1,-1,-1,1,,,,,0.625
tensor(277),7,10,0.23809523809523808,0.346031746031746,0.75,2.857142857142857,1.8070158058105024,1.4285714285714286,1.178030178747903,1.4285714285714286,0.7284313590846836,0.07619047619047618,0.08902342426590436,0.29688466295609156,0.22470977327891575,0.346031746031746,0.32678372653861004,2,6,4,4,-1,True,0,-1,7,11,0.2619047619047619,0.38217338217338215,0.2857142857142857,3.142857142857143,1.8070158058105026,1.5714285714285714,0.9035079029052512,1.5714285714285714,1.049781318335648,0.1238095238095238,0.12079667518062687,0.3930675805675806,0.17347929348549193,0.38217338217338215,0.2078680618113784,2,6,2,6,4,True,0,-1,0,1,0.023809523809523836,0.036141636141636124,-0.4642857142857143,5,0.2857142857142856,0.1428571428571428,0.1428571428571428,0.047619047619047616,0.09618291761148906,0.036141636141636124,0,0,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0,0,-2,2,,,,,0.6153846153846154
tensor(924),7,11,0.2619047619047619,0.3761904761904762,0.5,3.142857142857143,1.8070158058105026,1.5714285714285714,1.3997084244475304,1.5714285714285714,0.9035079029052512,0.08571428571428572,0.10251928638862375,0.3616522366522367,0.24678874567438375,0.37619047619047613,0.1949475189567497,2,6,3,5,-1,True,0,-1,7,7,0.16666666666666666,0.0,0.0,2.0,1.0690449676496976,1.0,1.0690449676496976,1.0,0.7559289460184544,0.03333333333333333,0.03984095364447979,0.1875,0.1912651072983289,0.0,0.0,2,6,6,2,-1,True,0,-1,0,-4,-0.09523809523809526,-0.3761904761904762,-0.5,0,-1.1428571428571428,-0.5714285714285714,-0.5714285714285714,-0.05238095238095238,-0.17415223665223672,-0.37619047619047613,0,0,0.5751748251748252,0.9999609537692629,0.9627039627039629,0.5751748251748252,0.21212121212121213,0.008158508158508158,0,0,3,-3,,,,,0.38461538461538464
tensor(601),7,10,0.23809523809523808,0.0,0.0,2.857142857142857,0.9897433186107869,1.4285714285714286,0.9035079029052512,1.4285714285714286,0.7284313590846835,0.17619047619047618,0.17880936529065322,0.34679705215419504,0.1555754544318881,0.0,0.0,1,7,3,5,-1,True,0,-1,7,11,0.2619047619047619,0.049999999999999996,0.1,3.142857142857143,0.6388765649999399,1.5714285714285714,0.9035079029052512,1.5714285714285714,0.7284313590846835,0.21428571428571427,0.13434986647300842,0.3985450639585978,0.18479716532851864,0.049999999999999996,0.06236095644623236,1,7,2,6,-1,True,0,-1,0,1,0.023809523809523836,0.049999999999999996,0.1,0,0.2857142857142856,0.1428571428571428,0.1428571428571428,0.0380952380952381,0.05174801180440275,0.049999999999999996,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.5751748251748252,0,0,-1,1,,,,,0.6153846153846154
tensor(439),7,9,0.21428571428571427,0.15079365079365079,0.1,2.5714285714285716,1.2936264483053452,1.2857142857142858,0.880630571852711,1.2857142857142858,1.0301575072754257,0.05714285714285715,0.09209085526577958,0.263416477702192,0.17626754686860374,0.15079365079365079,0.22165460386934827,1,7,5,3,-1,True,0,-1,7,9,0.21428571428571427,0.13095238095238096,0.16666666666666666,2.5714285714285716,1.3997084244475304,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.6998542122237652,0.1285714285714286,0.128085501488693,0.3234953072137946,0.21866154436366791,0.13095238095238096,0.11966506545837202,1,7,4,4,-1,True,0,-1,0,0,0.0,-0.019841269841269826,0.06666666666666665,0,0.0,0.0,0.0,0.07142857142857144,0.060078829511602594,-0.019841269841269826,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0,0,-1,1,,,,,0.38461538461538464
tensor(837),7,7,0.16666666666666666,0.21428571428571427,0.5,2.0,1.1952286093343936,1.0,1.0690449676496976,1.0,0.5345224838248488,0.06190476190476191,0.06529194857524803,0.22458427815570675,0.2280092286721867,0.21428571428571427,0.21295885499997996,2,6,5,3,-1,True,0,-1,7,9,0.21428571428571427,0.28095238095238095,0.35714285714285715,2.5714285714285716,1.8405855323893037,1.2857142857142858,1.2777531299998799,1.2857142857142858,1.2777531299998799,0.02380952380952381,0.03868589716493315,0.24206349206349204,0.20930423800381892,0.28095238095238095,0.19769075004425785,3,5,5,3,-1,True,0,-1,0,2,0.047619047619047616,0.06666666666666668,-0.14285714285714285,0,0.5714285714285716,0.2857142857142858,0.2857142857142858,-0.0380952380952381,0.017479213907785285,0.06666666666666668,0,0,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,1,-1,0,0,,,,,0.3333333333333333
tensor(570),7,10,0.23809523809523808,0.09523809523809523,0.25,2.857142857142857,1.124858267715973,1.4285714285714286,1.3997084244475304,1.4285714285714286,0.7284313590846835,0.09999999999999999,0.09258200997725514,0.30879120879120886,0.27138630271050335,0.09523809523809523,0.1129384878631564,1,7,4,4,-1,True,0,-1,7,12,0.2857142857142857,0.0,0.0,3.4285714285714284,1.5907898179514348,1.7142857142857142,0.880630571852711,1.7142857142857142,1.160576914947994,0.07619047619047618,0.08366148541653612,0.37195080052222906,0.18573482256442034,0.0,0.0,1,7,4,3,-1,True,0,-1,0,2,0.047619047619047616,-0.09523809523809523,-0.25,0,0.5714285714285712,0.2857142857142856,0.2857142857142856,-0.023809523809523808,0.0631595917310202,-0.09523809523809523,0,0,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.21212121212121213,0,0,0,-1,,,,,0.4666666666666667
tensor(879),7,6,0.14285714285714285,0.19047619047619047,0.25,1.7142857142857142,1.2777531299998799,0.8571428571428571,0.8329931278350429,0.8571428571428571,1.1248582677159729,0.009523809523809523,0.015058465048420852,0.15674603174603177,0.14971944031677364,0.19047619047619047,0.18747637795266214,3,5,7,1,-1,True,0,-1,7,5,0.11904761904761904,0.11904761904761904,0.16666666666666666,1.4285714285714286,1.178030178747903,0.7142857142857143,1.0301575072754257,0.7142857142857143,1.0301575072754257,0.0,0.0,0.11904761904761904,0.17169291787923757,0.11904761904761904,0.17169291787923757,3,5,7,1,-1,True,0,-1,0,-1,-0.023809523809523808,-0.07142857142857142,-0.08333333333333334,0,-0.2857142857142856,-0.1428571428571428,-0.1428571428571428,-0.009523809523809523,-0.03769841269841273,-0.07142857142857142,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0,0,0,0,,,,,0.5714285714285714
tensor(261),7,11,0.2619047619047619,0.32142857142857145,0.4,3.142857142857143,1.2453996981544782,1.5714285714285714,1.498298354528788,1.5714285714285714,0.7284313590846836,0.09047619047619047,0.10832679205787929,0.3320037105751391,0.30050169566794094,0.32142857142857145,0.1805446534297988,1,7,4,4,-1,True,0,-1,7,11,0.2619047619047619,0.1571428571428571,0.2,3.142857142857143,0.989743318610787,1.5714285714285714,1.178030178747903,1.5714285714285714,0.7284313590846836,0.1571428571428571,0.1178030178747903,0.3562334024518898,0.24257263709793236,0.1571428571428571,0.1356516146023249,1,7,3,5,-1,True,0,-1,0,0,0.0,-0.16428571428571434,-0.2,0,0.0,0.0,0.0,0.06666666666666664,0.02422969187675067,-0.16428571428571434,0,0,0.9999609537692629,0.9999609537692629,1.0,0.9627039627039629,0.9999609537692629,0.5751748251748252,0,0,-1,1,,,,,0.375
tensor(578),7,9,0.21428571428571427,0.24603174603174602,0.5,2.5714285714285716,1.498298354528788,1.2857142857142858,1.3850513878332371,1.2857142857142858,0.880630571852711,0.023809523809523808,0.03316282923139076,0.23677248677248677,0.2515802078682139,0.24603174603174605,0.19440394783993475,2,6,6,2,-1,True,0,-1,7,8,0.19047619047619047,0.15873015873015875,0.2,2.2857142857142856,1.4846149779161804,1.1428571428571428,1.2453996981544782,1.1428571428571428,1.124858267715973,0.014285714285714287,0.03499271061118826,0.21428571428571427,0.21738499448596812,0.15873015873015875,0.17923158397835262,2,6,6,2,-1,True,0,-1,0,-1,-0.023809523809523808,-0.08730158730158727,-0.3,0,-0.28571428571428603,-0.14285714285714302,-0.14285714285714302,-0.009523809523809521,-0.0224867724867725,-0.0873015873015873,0,0,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9999609537692629,0.9627039627039629,0,0,0,0,,,,,0.5454545454545454
tensor(23),7,9,0.21428571428571427,0.11904761904761904,0.0,2.5714285714285716,1.178030178747903,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.6998542122237652,0.1142857142857143,0.09694891938810633,0.3188626849341135,0.21833189171235223,0.11904761904761904,0.11664236870396086,2,6,3,5,-1,True,0,-1,7,12,0.2857142857142857,0.5927318295739348,0.5555555555555556,3.4285714285714284,2.1946130708196026,1.7142857142857142,1.3850513878332367,1.7142857142857142,1.1605769149479943,0.047619047619047616,0.05734092656567759,0.35694444444444445,0.24405294225708205,0.5927318295739349,0.34534667542790476,2,6,4,4,-1,True,0,-1,0,3,0.07142857142857142,0.4736842105263157,0.5555555555555556,0,0.8571428571428568,0.4285714285714284,0.4285714285714284,-0.06666666666666668,0.03808175951033094,0.4736842105263158,0,0,0.5751748251748252,0.9999609537692629,0.9627039627039629,0.5751748251748252,0.9627039627039629,0.05303030303030303,0,0,1,-1,,,,,0.5
tensor(30),7,9,0.21428571428571427,0.10952380952380951,0.0,2.5714285714285716,1.3997084244475304,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.45175395145262565,0.16666666666666669,0.13213749452868198,0.33557513914656767,0.21828697116152657,0.10952380952380951,0.17063307492541827,1,7,3,5,-1,True,0,-1,7,9,0.21428571428571427,0.0,0.0,2.5714285714285716,1.178030178747903,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.45175395145262565,0.06190476190476191,0.05753831415997415,0.26046176046176045,0.2008961720914651,0.0,0.0,1,7,4,3,-1,True,0,-1,0,0,0.0,-0.10952380952380951,0.0,0,0.0,0.0,0.0,-0.10476190476190478,-0.07511337868480722,-0.10952380952380951,0,0,0.9999609537692629,1.0,1.0,0.21212121212121213,0.5751748251748252,0.5751748251748252,0,0,1,-2,,,,,0.6363636363636364
tensor(617),7,10,0.23809523809523808,0.18571428571428572,0.5,2.857142857142857,1.124858267715973,1.4285714285714286,1.0497813183356477,1.4285714285714286,0.4948716593053935,0.08095238095238096,0.08748177652797065,0.30695138195138194,0.23281112339682764,0.1857142857142857,0.17625481450782618,1,7,5,3,-1,True,0,-1,7,11,0.2619047619047619,0.1619047619047619,0.2,3.142857142857143,1.124858267715973,1.5714285714285714,1.2936264483053452,1.5714285714285714,0.7284313590846835,0.09999999999999999,0.07559289460184546,0.3380952380952381,0.25846222371641736,0.1619047619047619,0.1656431155326294,1,7,4,4,-1,True,0,-1,0,1,0.023809523809523836,-0.023809523809523808,-0.3,0,0.2857142857142856,0.1428571428571428,0.1428571428571428,0.019047619047619035,0.031143856143856175,-0.02380952380952378,0,0,0.9999609537692629,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9999609537692629,0,0,-1,1,,,,,0.75
tensor(10),7,10,0.23809523809523808,0.19047619047619047,0.3,2.857142857142857,1.2453996981544782,1.4285714285714286,1.178030178747903,1.4285714285714286,0.9035079029052513,0.05714285714285714,0.06290402292201383,0.30178571428571427,0.2303148416925294,0.19047619047619047,0.13883218797250713,1,7,5,3,-1,True,0,-1,7,10,0.23809523809523808,0.25396825396825395,0.4,2.857142857142857,1.6413036132965795,1.4285714285714286,1.178030178747903,1.4285714285714286,0.9035079029052513,0.11904761904761904,0.12612307274427645,0.31345142952285815,0.21630076374960894,0.25396825396825395,0.1911100564227608,2,6,3,5,-1,True,0,-1,0,0,0.0,0.06349206349206349,0.10000000000000003,0,0.0,0.0,0.0,0.0619047619047619,0.011665715237143881,0.06349206349206349,0,0,0.9999609537692629,1.0,1.0,0.5751748251748252,0.9627039627039629,0.9627039627039629,1,-1,-2,2,,,,,0.3333333333333333
tensor(221),7,4,0.09523809523809523,0.0,0.0,1.1428571428571428,1.124858267715973,0.5714285714285714,0.7284313590846835,0.5714285714285714,0.7284313590846835,0.0047619047619047615,0.011664236870396087,0.10317460317460315,0.1274791936841985,0.0,0.0,4,4,6,2,-1,True,0,-1,7,4,0.09523809523809523,0.0,0.0,1.1428571428571428,0.989743318610787,0.5714285714285714,0.4948716593053935,0.5714285714285714,0.7284313590846835,0.0047619047619047615,0.011664236870396087,0.10317460317460317,0.0911835340720322,0.0,0.0,4,3,6,2,-1,True,0,-1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0,0,0.9999609537692629,0.9999609537692629,1.0,1.0,0.9999609537692629,1.0,0,-1,0,0,,,,,0.14285714285714285
tensor(820),7,7,0.16666666666666666,0.10238095238095238,0.125,2.0,1.4142135623730951,1.0,0.9258200997725514,1.0,1.0690449676496976,0.028571428571428574,0.06998542122237653,0.22789115646258504,0.18215548080266508,0.10238095238095238,0.17192388760510188,1,7,7,1,-1,True,0,-1,7,6,0.14285714285714285,0.16666666666666669,0.16666666666666666,1.7142857142857142,1.0301575072754257,0.8571428571428571,0.8329931278350429,0.8571428571428571,0.989743318610787,0.009523809523809523,0.023328473740792173,0.1619047619047619,0.14952684255340554,0.16666666666666666,0.2182178902359924,2,6,7,1,-1,True,0,-1,0,-1,-0.023809523809523808,0.06428571428571431,0.04166666666666666,0,-0.2857142857142858,-0.1428571428571429,-0.1428571428571429,-0.01904761904761905,-0.06598639455782312,0.06428571428571428,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.5751748251748252,0.9999609537692629,1,-1,0,0,,,,,0.3
tensor(296),7,11,0.2619047619047619,0.373469387755102,0.5,3.142857142857143,1.4568627181693672,1.5714285714285714,1.498298354528788,1.5714285714285714,0.7284313590846836,0.052380952380952375,0.07476342127670278,0.31839826839826835,0.29796681767199357,0.373469387755102,0.2972376565032077,1,7,5,3,-1,True,0,-1,7,14,0.3333333333333333,0.43589743589743585,0.7777777777777778,4.0,2.390457218668787,2.0,1.7728105208558367,2.0,0.7559289460184544,0.05714285714285715,0.051837002516850576,0.3833333333333333,0.33440304547865113,0.43589743589743585,0.33000593418334806,1,7,4,4,-1,True,0,-1,0,3,0.0714285714285714,0.062428048142333825,0.2777777777777778,0,0.8571428571428572,0.4285714285714286,0.4285714285714286,0.004761904761904773,0.06493506493506496,0.062428048142333825,0,0,0.5751748251748252,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0,0,-1,1,,,,,0.5625
tensor(54),7,12,0.2857142857142857,0.09081632653061224,0.1,3.4285714285714284,1.498298354528788,1.7142857142857142,1.7496355305594127,1.7142857142857142,0.45175395145262565,0.03809523809523809,0.04338301704354428,0.3478458049886621,0.3228649115686274,0.09081632653061224,0.17052116502587764,1,7,5,2,-1,True,0,-1,7,10,0.23809523809523808,0.32142857142857145,0.4166666666666667,2.857142857142857,1.8070158058105026,1.4285714285714286,1.0497813183356477,1.4285714285714286,1.049781318335648,0.06190476190476191,0.07802842670559018,0.3207792207792207,0.20709629739657323,0.32142857142857145,0.23749925408642858,2,6,4,4,-1,True,0,-1,0,-2,-0.047619047619047616,0.23061224489795923,0.31666666666666665,0,-0.5714285714285712,-0.2857142857142856,-0.2857142857142856,0.023809523809523815,-0.027066584209441358,0.23061224489795923,0,0,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.21212121212121213,1,-1,-1,2,,,,,0.375
tensor(542),7,11,0.2619047619047619,0.16666666666666666,0.25,3.142857142857143,0.989743318610787,1.5714285714285714,1.049781318335648,1.5714285714285714,0.4948716593053935,0.1476190476190476,0.15312319229346216,0.3843537414965986,0.20890003445964742,0.16666666666666666,0.17817416127494962,1,7,3,5,-1,True,0,-1,7,10,0.23809523809523808,0.30476190476190473,0.375,2.857142857142857,0.9897433186107869,1.4285714285714286,0.9035079029052512,1.4285714285714286,0.7284313590846835,0.06190476190476191,0.04856209060564557,0.2822871572871573,0.18250282845515858,0.30476190476190473,0.33401291270000344,1,7,4,3,-1,True,0,-1,0,-1,-0.023809523809523836,0.13809523809523808,0.125,0,-0.2857142857142856,-0.1428571428571428,-0.1428571428571428,-0.08571428571428569,-0.10206658420944131,0.13809523809523808,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.5751748251748252,0.5751748251748252,0.9627039627039629,0,0,1,-2,,,,,0.75
tensor(209),7,11,0.2619047619047619,0.2650793650793651,0.3,3.142857142857143,1.2453996981544782,1.5714285714285714,0.7284313590846836,1.5714285714285714,0.7284313590846836,0.19523809523809527,0.14738845276706822,0.40956102720808607,0.17786939601326837,0.2650793650793651,0.14516651892284035,1,7,2,6,-1,True,0,-1,7,8,0.19047619047619047,0.0,0.0,2.2857142857142856,0.6998542122237652,1.1428571428571428,0.8329931278350429,1.1428571428571428,0.6388765649999399,0.06666666666666667,0.07346308866924531,0.24178004535147393,0.16331401625975234,0.0,0.0,1,7,6,2,-1,True,0,-1,0,-3,-0.07142857142857145,-0.2650793650793651,-0.3,0,-0.8571428571428572,-0.4285714285714286,-0.4285714285714286,-0.12857142857142861,-0.16778098185661214,-0.2650793650793651,0,0,0.5751748251748252,0.9627039627039629,0.9999609537692629,0.21212121212121213,0.05303030303030303,0.008158508158508158,0,0,4,-4,,,,,0.46153846153846156
tensor(604),7,4,0.09523809523809523,0.0,0.0,1.1428571428571428,0.8329931278350428,0.5714285714285714,0.4948716593053935,0.5714285714285714,1.049781318335648,0.0,0.0,0.09523809523809523,0.08247860988423225,0.0,0.0,3,4,7,1,-1,True,0,-1,7,5,0.11904761904761904,0.0,0.0,1.4285714285714286,1.178030178747903,0.7142857142857143,0.4517539514526256,0.7142857142857143,1.0301575072754257,0.009523809523809523,0.023328473740792173,0.1349206349206349,0.08837721210841304,0.0,0.0,3,4,6,2,-1,True,0,-1,0,1,0.023809523809523808,0.0,0.0,0,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.009523809523809523,0.03968253968253968,0.0,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,1.0,0,0,-1,1,,,,,0.8
tensor(692),7,8,0.19047619047619047,0.16666666666666669,0.2,2.2857142857142856,1.577908716741037,1.1428571428571428,0.989743318610787,1.1428571428571428,1.1248582677159729,0.04761904761904762,0.04994327848429293,0.2492063492063492,0.1803980649263625,0.16666666666666666,0.17457431218879393,3,5,4,4,-1,True,0,-1,7,8,0.19047619047619047,0.0,0.0,2.2857142857142856,1.5779087167410373,1.1428571428571428,0.8329931278350429,1.1428571428571428,1.2453996981544782,0.04761904761904762,0.04312088161017818,0.24206349206349206,0.1663119808706022,0.0,0.0,3,5,4,4,-1,True,0,-1,0,0,0.0,-0.16666666666666669,-0.2,0,0.0,0.0,0.0,0.0,-0.007142857142857145,-0.16666666666666666,0,0,1.0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.21212121212121213,0,0,0,0,,,,,0.7777777777777778
tensor(662),7,12,0.2857142857142857,0.26825396825396824,0.3333333333333333,3.4285714285714284,1.178030178747903,1.7142857142857142,0.880630571852711,1.7142857142857142,0.6998542122237652,0.1904761904761905,0.1344763928232661,0.413871842443271,0.18055482734047673,0.26825396825396824,0.14259234718397273,1,7,2,6,-1,True,0,-1,7,12,0.2857142857142857,0.202014652014652,0.25,3.4285714285714284,1.5907898179514348,1.7142857142857142,0.880630571852711,1.7142857142857142,1.2777531299998797,0.10476190476190475,0.12140522651411392,0.35255538112680973,0.16313295498223965,0.202014652014652,0.20743195496379976,1,7,3,5,-1,True,0,-1,0,0,0.0,-0.06623931623931625,-0.08333333333333331,0,0.0,0.0,0.0,-0.08571428571428574,-0.06131646131646129,-0.06623931623931625,0,0,0.9999609537692629,1.0,0.9999609537692629,0.5751748251748252,0.5751748251748252,0.5751748251748252,0,0,1,-1,,,,,0.5
